time,proton_density,numden_p_uncer,proton_bulk_speed,bulk_p_uncer,proton_xvelocity,proton_yvelocity,proton_zvelocity,proton_thermal,thermal_p_uncer,alpha_density,numden_a_uncer,alpha_bulk_speed,bulk_a_uncer,alpha_thermal,thermal_a_uncer,spacecraft_xpos,spacecraft_ypos,spacecraft_zpos
2025-07-01 00:07:00.056,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,19.13907368060968,-28.65430448868619,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.2850666954,203954.4171546018,-100407.28842685343
2025-07-01 00:07:05.056,2.6707454152197645,-1e+31,500.65254626538655,-1e+31,-500.65254626538655,20.69164655683419,-24.452861410927813,92.9710202877056,-1e+31,0.06342391137416509,-1e+31,441.20324665636656,-1e+31,136.22951586361185,-1e+31,1275742.2752968261,203955.82751607406,-100407.20660547371
2025-07-01 00:07:10.056,2.6965815091499823,-1e+31,498.51285585567217,-1e+31,-498.51285585567217,20.882020216856127,-24.273731321148883,95.51161419822789,-1e+31,0.06530118559790714,-1e+31,449.27062454911777,-1e+31,138.66295237572825,-1e+31,1275742.2655270284,203957.23787590265,-100407.12478351832
2025-07-01 00:07:15.056,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,20.314126962446984,-18.668637518027296,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.255757591,203958.6482058904,-100407.0429626478
2025-07-01 00:07:20.056,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,23.13831176729512,-17.837329222797408,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.2459882472,203960.05853423144,-100406.9611412274
2025-07-01 00:07:25.056,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,20.71086959132157,-26.990853453575042,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.236218844,203961.46888913962,-100406.87931759522
2025-07-01 00:07:30.057,2.720197940652059,-1e+31,501.5392369600754,-1e+31,-501.5392369600754,20.983099589183638,-30.302267627635334,98.77973296238261,-1e+31,0.03966830827396491,-1e+31,487.81023323169245,-1e+31,143.4553420976201,-1e+31,1275742.2264496335,203962.8792424042,-100406.79749341425
2025-07-01 00:07:35.056,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,14.327708186213638,-25.61737313583169,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.2166808175,203964.28953761753,-100406.7156718726
2025-07-01 00:07:40.057,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,74.21161343459102,-28.397173283557812,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.2069116933,203965.6999157981,-100406.63384496036
2025-07-01 00:07:45.057,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,48.786050074307155,-23.54762520031664,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.1971429626,203967.11023593886,-100406.55202069425
2025-07-01 00:07:50.057,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,51.12529109326248,-12.711242025276789,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.187374385,203968.5205544423,-100406.47019589489
2025-07-01 00:07:55.057,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,52.203586197601304,-31.200339803412888,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.1776057498,203969.93089945836,-100406.38836891612
2025-07-01 00:08:00.057,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,56.51850478163601,-27.815566222613327,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.1678374775,203971.34121466085,-100406.30654296977
2025-07-01 00:08:05.057,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,45.157755478956645,-31.168639955161293,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.1580693007,203972.75152823128,-100406.2247164732
2025-07-01 00:08:10.057,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,58.728742625176736,-13.655986297957405,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.1483012803,203974.16184016387,-100406.14288943628
